peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_option_id,peer_assignment_review_schema_part_option_text,peer_assignment_review_schema_part_option_score
"B7quoNEDEeW86A4dl3pnEQ@3","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","4523c46c-02c7-4b57-8a0c-4c7281f51cb7","<co-content><text>The learner provided 1 additional risk</text></co-content>",1
"8jzkN86PEeWyxApSRqwlWw@2","820fe52a-ece5-4051-fe12-353e3c5110a8","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@8","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@7","3e231bf7-cd64-471e-a7f8-085e542ae274","48fdd3c7-12a8-412f-b8a2-1f63603625e4","<co-content><text>Not complete</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@8","b557bab7-f065-4943-ef08-a9a5b3504dcd","No","No",0
"9hRB5feCEeWJoRIC9GAuIw@5","f5816992-712c-4af5-e608-10eddf73749e","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@3","b32d6130-07e7-49ef-f76d-6628578479e4","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@4","731ed779-42fb-4a74-a9d6-11261018b2a0","52c3eb79-0858-4bed-88ec-a2fcbc42f7e7","<co-content><text>Bad - The interpretation identifies 1 thing that can be interpreted from the burndown</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@1","d201f007-3c1a-4a49-cb67-205a2acc37e4","Yes","Yes",1
"NYjqqtESEeWR0RIE1vRpDw@6","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","c29a6fa3-cf45-4554-da2d-5ce7a6afd641","<co-content><text>Learner didn’t identify any issue and/or solutions</text></co-content>",0
"P3kcYs6CEeW6bA4RgCmm0Q@2","e1f46608-d516-459a-d399-07d8ffbd6e04","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@7","529676d5-3b72-437d-8a64-9bd32d5f9e3a","Yes","Yes",1
"9KUiQfeCEeWc5xLFVM5IsQ@4","8e97d2ee-5f9b-4605-83b7-83bc74def75d","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@5","e5362de2-eb75-422d-85ce-8332f2ced35d","No","No",0
"9JWR-PeCEeWcIwpe-uKM9Q@2","6e259284-46d7-43d9-ea0d-03794de8b978","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@11","96de681e-a8d9-451d-d979-f3425fc6dad8","9ee8c38f-8319-466d-a0d1-141ca369b790","<co-content><text>Learner didn’t identify any issue and/or solutions</text></co-content>",0
"nqhqtdAbEeWJ8go9jrGl7Q@3","b7112a15-a321-4cca-af85-9542b64995c7","Yes","Yes",1
"9tm1JveCEeWwOA4X7vTG_Q@3","efa757b2-524d-4d98-c2ff-24dc3e485ad4","Qp9rG_zuVKDvF-SB88RA8e","<co-content><text>Minimal Effort - 1 piece of feedback is provided</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@3","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@6","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@7","632c7dae-874a-402e-edea-3ce05c3fc5d0","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@13","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@10","145582d0-0803-4947-ba47-5e58afa111e3","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@13","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad - The interpretation identifies 1 thing that can be interpreted from the burndown.</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@7","3e231bf7-cd64-471e-a7f8-085e542ae274","48fdd3c7-12a8-412f-b8a2-1f63603625e4","<co-content><text>Not complete</text></co-content>",0
"wJGWByhQEea9ZhJKQvAauw@2","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","Yes","Yes",1
"wCZRVyhQEeaeOg6Hp9hnyw@1","1a94c437-1f44-4b95-cf6c-c0f505f859a2","5289fc21-64b7-4694-99eb-4beafe0d1a65","<co-content><text>No high risk-high priority user stories appear in Sprint 1</text></co-content>",0
"AI8CcM6REeWRcgrL75b_bQ@10","96de681e-a8d9-451d-d979-f3425fc6dad8","06b613e0-6371-4c02-d9ab-7df4101ee14c","<co-content><text>Rarely</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","5a54b003-0907-4259-f9f9-2e1573a7612a","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@5","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","6f9d5e59-b6a0-4194-d0c0-1737084a338c","<co-content><text>Good</text></co-content>",2
"ZqZRCtTbEeWHOA7t0uQ0Ww@3","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","fb739a56-6cee-457d-bb06-474762b3b039","<co-content><text>Most of time </text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@6","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"9n-Hi_eCEeWYNAoGmttnCw@1","eacb6c83-a4c5-4891-ec79-dcb7c0bd1333","4523c46c-02c7-4b57-8a0c-4c7281f51cb7","<co-content><text>The learner provided 1 additional risk</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@4","e0e554aa-ddd4-4451-9643-15c091940bc8","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@9","351fc057-68fc-464f-a8c8-a974ff1977ac","No","No",0
"NYjqqtESEeWR0RIE1vRpDw@5","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","c29a6fa3-cf45-4554-da2d-5ce7a6afd641","<co-content><text>Learner didn’t identify any issue and/or solutions</text></co-content>",0
"9rsJSfeCEeWJoRIC9GAuIw@1","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","No","No",0
"wIEbqihQEeaQAQovE5D5Iw@2","BlKY8xk3E7XHARXEGsuPY6","ZrNwyJ5RWio7jBA9VNr2-O","<co-content><text>At least 2 criteria were provided for 4 of the user stories</text></co-content>",4
"wTlH0ChQEeaOBAr7VGzUHw@1","5a54b003-0907-4259-f9f9-2e1573a7612a","Yes","Yes",1
"wFPJjyhQEeaVWgodRB5guQ@1","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","No","No",0
"wTlH0ChQEeaOBAr7VGzUHw@4","1ad64563-dd56-4ce5-8a08-8d526e2c7992","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@5","c1b6a522-563b-45e0-87d8-4f21b096df7e","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@3","b557bab7-f065-4943-ef08-a9a5b3504dcd","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@2","5a46ec77-fd00-4ecc-c241-d931b7df0233","No","No",0
"4qyWSs6NEeWzWQ7wuWBg7Q@4","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","63de1c8e-b348-4127-a01a-ad8e55454ab5","<co-content><text>2 of the risks were present in the Risk Plan</text></co-content>",2
"B7quoNEDEeW86A4dl3pnEQ@8","d682cd56-300e-4641-d842-519d4bd48250","97e91ba8-cf6e-4e58-a7d4-d8e01fd7feab","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"NYjqqtESEeWR0RIE1vRpDw@3","efa757b2-524d-4d98-c2ff-24dc3e485ad4","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@9","00c7154f-e334-4802-800e-908d76a8ae4a","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@1","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@7","c1b6a522-563b-45e0-87d8-4f21b096df7e","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@2","529676d5-3b72-437d-8a64-9bd32d5f9e3a","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@13","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","af9436c9-af12-45d7-b769-fb32eb03f178","<co-content><text>Bad - The interpretation identified 1 thing that can be interpreted from the burndown</text></co-content>",1
"wPvw6ihQEeaGtw7VJ4hX6w@2","d682cd56-300e-4641-d842-519d4bd48250","622d05a2-6e2e-4383-f7e9-d79457e4ceda","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",2
"9l-i1veCEeWoVw4RkdPOvQ@4","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","8847fc31-b69f-4ab9-cb11-835a91ad9c5a","<co-content><text>Learner didn’t identify any issues and/or solutions</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@12","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"AI8CcM6REeWRcgrL75b_bQ@6","96de681e-a8d9-451d-d979-f3425fc6dad8","9ee8c38f-8319-466d-a0d1-141ca369b790","<co-content><text>Learner didn’t identify any issue and/or solutions</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@2","00c7154f-e334-4802-800e-908d76a8ae4a","Yes","Yes",1
"9cdbFPeCEeWYNAoGmttnCw@4","5dd044b1-5290-4605-c525-769cb0689cd1","Yes","Yes",1
"wTlH0ChQEeaOBAr7VGzUHw@2","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@7","f5816992-712c-4af5-e608-10eddf73749e","Yes","Yes",1
"9LQVjveCEeWJoRIC9GAuIw@1","c5d2e20b-ef1a-43f0-c34a-dff68517d111","d9598ae9-34a6-4e8d-c078-37f3f39410a2","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@1","3e231bf7-cd64-471e-a7f8-085e542ae274","e6050174-854f-4a6c-be05-2085861debe8","<co-content><text>Excellent</text></co-content>",3
"9hRB5feCEeWJoRIC9GAuIw@4","731ed779-42fb-4a74-a9d6-11261018b2a0","88fd0c19-430c-451a-ef56-146184dae50f","<co-content><text>Excellent - The interpretation identifies at least 3 different things that can be interpreted from the burndown</text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@7","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"wTlH0ChQEeaOBAr7VGzUHw@2","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad - The interpretation identifies 1 thing that can be interpreted from the burndown.</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"AI8CcM6REeWRcgrL75b_bQ@3","96de681e-a8d9-451d-d979-f3425fc6dad8","06b613e0-6371-4c02-d9ab-7df4101ee14c","<co-content><text>Rarely</text></co-content>",1
"vwXGHChQEeaeOg6Hp9hnyw@3","BF1h6G6ATT8Q6Hq4OMge2p","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@6","11742a95-8154-47f9-c340-85c14a6d73b9","No","No",0
"wRv7mChQEeaVWgodRB5guQ@1","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","c1f49388-73b4-4560-ced0-9805e29660fb","<co-content><text>None of the suggested user stories were removed from Sprint 3</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@5","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@6","b557bab7-f065-4943-ef08-a9a5b3504dcd","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@5","0540208b-9ad2-430e-cb2c-82b189325e8f","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@8","f7823a36-be3b-455e-c2cd-50d776c198ab","No","No",0
"9p1IYveCEeWwOA4X7vTG_Q@2","b74ebca3-c5a8-4453-ab04-19bb1b037123","No","No",0
"nqhqtdAbEeWJ8go9jrGl7Q@3","40f90a7f-a9eb-4365-f59c-126de570b33d","49e90e66-962e-4adc-f89a-c531de125cbf","<co-content><text>All remaining high priority user stories appear in Sprint 1 </text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@7","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","ba934ad1-e982-470a-f3fe-5d19797e0158","<co-content><text>Not complete</text></co-content>",0
"9voOH_eCEeWSPQpVZJn7FQ@5","8ed85c84-05f2-4e43-a092-71288c01482d","No","No",0
"vufdjihQEeaLEw5C-qNm0w@2","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@2","d201f007-3c1a-4a49-cb67-205a2acc37e4","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@5","b74ebca3-c5a8-4453-ab04-19bb1b037123","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@3","85d1392d-59b7-4a24-e12c-9ceda086b9db","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@1","0540208b-9ad2-430e-cb2c-82b189325e8f","No","No",0
"9ffhC_eCEeWkJA7vZIsK9Q@1","96de681e-a8d9-451d-d979-f3425fc6dad8","9ee8c38f-8319-466d-a0d1-141ca369b790","<co-content><text>Learner didn’t identify any issue and/or solutions</text></co-content>",0
"-xK13dEPEeW3igq7kvt3qw@3","b74ebca3-c5a8-4453-ab04-19bb1b037123","Yes","Yes",1
"9LQVjveCEeWJoRIC9GAuIw@1","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","bdfaf242-f578-4281-9839-1e0da1da7650","<co-content><text>1 of the risks were present in the Risk Plan</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@12","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","ba934ad1-e982-470a-f3fe-5d19797e0158","<co-content><text>Not complete</text></co-content>",0
"9hRB5feCEeWJoRIC9GAuIw@3","e452af33-9bb0-4aa2-80c0-480f21e1a915","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@4","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@5","b90065ed-3ec0-4899-b895-2a94f0f5a187","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@7","279aae26-0c26-4b91-98bc-6fa6865f7b56","88adf14b-93cd-4beb-dac6-9311dbe0684a","<co-content><text>2 of the suggested user stories were added to Sprint 3 </text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@6","1ad64563-dd56-4ce5-8a08-8d526e2c7992","No","No",0
"wXYC7ShQEeaGtw7VJ4hX6w@1","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","af9436c9-af12-45d7-b769-fb32eb03f178","<co-content><text>Bad - The interpretation identified 1 thing that can be interpreted from the burndown</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@5","5170a520-2a40-4f58-f6dc-6012f83360ef","b866b1fe-c557-4d2a-f9f3-3e86d944ccfc","<co-content><text>No ratings were provided</text></co-content>",0
"vufdjihQEeaLEw5C-qNm0w@3","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"9LQVjveCEeWJoRIC9GAuIw@1","5170a520-2a40-4f58-f6dc-6012f83360ef","b866b1fe-c557-4d2a-f9f3-3e86d944ccfc","<co-content><text>No ratings were provided</text></co-content>",0
"vufdjihQEeaLEw5C-qNm0w@5","8ae0dce8-688e-4646-9cb8-1713bd596bde","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@3","a28d01b1-da29-4973-c680-683e42768daa","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@5","c1b6a522-563b-45e0-87d8-4f21b096df7e","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@8","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@5","f5816992-712c-4af5-e608-10eddf73749e","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@6","145582d0-0803-4947-ba47-5e58afa111e3","Yes","Yes",1
"B7quoNEDEeW86A4dl3pnEQ@5","d682cd56-300e-4641-d842-519d4bd48250","97e91ba8-cf6e-4e58-a7d4-d8e01fd7feab","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"dn6ZfdEIEeWR0RIE1vRpDw@13","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"wVhBSyhQEeaVWgodRB5guQ@2","efa757b2-524d-4d98-c2ff-24dc3e485ad4","UEUOxXtcLO8bWKb1HQtjiY","<co-content><text>Excellent Effort - At least three pieces of feedback are provided</text></co-content>",5
"em6s9NEVEeWlfA7f_IUrbw@7","f7823a36-be3b-455e-c2cd-50d776c198ab","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@5","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"vufdjihQEeaLEw5C-qNm0w@2","8ae0dce8-688e-4646-9cb8-1713bd596bde","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@7","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","b32d6130-07e7-49ef-f76d-6628578479e4","Yes","Yes",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@11","41c3a084-cd57-4a2f-af00-a6a28b81c814","j98fiX1__pf4gj-oy0WIUT","<co-content><text>No Effort - No feedback is provided</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@7","632c7dae-874a-402e-edea-3ce05c3fc5d0","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@13","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@6","3e231bf7-cd64-471e-a7f8-085e542ae274","f4fb4409-8f5a-4dba-98b9-8ba4e705f48f","<co-content><text>Bad</text></co-content>",1
"9ffhC_eCEeWkJA7vZIsK9Q@2","96de681e-a8d9-451d-d979-f3425fc6dad8","06b613e0-6371-4c02-d9ab-7df4101ee14c","<co-content><text>Rarely</text></co-content>",1
"9kBa5PeCEeWcIwpe-uKM9Q@4","40f90a7f-a9eb-4365-f59c-126de570b33d","80c60228-2f62-435f-8933-5f9f802943db","<co-content><text>1 remaining high priority user stories appear in Sprint 2</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@8","24bdcc9b-c032-4402-8f97-1c828263c0c7","Yes","Yes",1
"o40uFM6MEeW4gBJQzjtgDw@6","65874504-b616-4e80-d05f-3b0062f262f5","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@10","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@12","145582d0-0803-4947-ba47-5e58afa111e3","No","No",0
"9JWR-PeCEeWcIwpe-uKM9Q@1","96a3451f-045c-4179-899a-c8d30459027e","Yes","Yes",1
"9rsJSfeCEeWJoRIC9GAuIw@6","1ad64563-dd56-4ce5-8a08-8d526e2c7992","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@3","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"9LQVjveCEeWJoRIC9GAuIw@4","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","7ca34f34-aab4-4697-cdb9-b008e22e8ad0","<co-content><text>All 4 risks were present in the Risk Plan</text></co-content>",4
"P3kcYs6CEeW6bA4RgCmm0Q@10","6e259284-46d7-43d9-ea0d-03794de8b978","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@6","7e609c48-6601-45c3-f916-f3408cdbf4e6","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@4","e1f46608-d516-459a-d399-07d8ffbd6e04","No","No",0
"-xK13dEPEeW3igq7kvt3qw@7","b74ebca3-c5a8-4453-ab04-19bb1b037123","No","No",0
"dGK4i9AXEeWJ8go9jrGl7Q@3","e5362de2-eb75-422d-85ce-8332f2ced35d","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@4","8ed85c84-05f2-4e43-a092-71288c01482d","Yes","Yes",1
"dGK4i9AXEeWJ8go9jrGl7Q@7","85d1392d-59b7-4a24-e12c-9ceda086b9db","No","No",0
"wXYC7ShQEeaGtw7VJ4hX6w@2","351fc057-68fc-464f-a8c8-a974ff1977ac","No","No",0
"P3kcYs6CEeW6bA4RgCmm0Q@9","e0e554aa-ddd4-4451-9643-15c091940bc8","No","No",0
"9voOH_eCEeWSPQpVZJn7FQ@2","f7823a36-be3b-455e-c2cd-50d776c198ab","Yes","Yes",1
"-xK13dEPEeW3igq7kvt3qw@6","279aae26-0c26-4b91-98bc-6fa6865f7b56","24c6794f-245a-4706-885c-0b4fbd579480","<co-content><text>None of the suggested user stories were added to Sprint 3</text></co-content>",0
"8jzkN86PEeWyxApSRqwlWw@7","d3c2244b-953e-4b2f-94dd-82fb1494e73c","6a7b5c61-6b41-463c-eaea-19163d3d3f0b","<co-content><text>All high risk-low priority user stories remained in the backlog</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@11","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"8jzkN86PEeWyxApSRqwlWw@7","820fe52a-ece5-4051-fe12-353e3c5110a8","Yes","Yes",1
"wTlH0ChQEeaOBAr7VGzUHw@2","1ad64563-dd56-4ce5-8a08-8d526e2c7992","No","No",0
"9l-i1veCEeWoVw4RkdPOvQ@4","41c3a084-cd57-4a2f-af00-a6a28b81c814","F5vpryNubCDrUNyMUpHeN-","<co-content><text>No Effort - No feedback is provided</text></co-content>",0
"o40uFM6MEeW4gBJQzjtgDw@4","bad69d98-9b8f-4478-ae93-9d7b262568ad","No","No",0
"wRv7mChQEeaVWgodRB5guQ@1","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","70302c3d-8d32-47c6-963c-ea273e90e235","<co-content><text>All suggested user stories were removed from Sprint 3</text></co-content>",4
"wIEbqihQEeaQAQovE5D5Iw@1","BlKY8xk3E7XHARXEGsuPY6","qFxN33x-ZiNPmCCo7ULart","<co-content><text>At least 2 criteria were provided for 2 of the user stories</text></co-content>",2
"9rsJSfeCEeWJoRIC9GAuIw@4","3e231bf7-cd64-471e-a7f8-085e542ae274","48fdd3c7-12a8-412f-b8a2-1f63603625e4","<co-content><text>Not complete</text></co-content>",0
"vufdjihQEeaLEw5C-qNm0w@3","e1f46608-d516-459a-d399-07d8ffbd6e04","Yes","Yes",1
"9hRB5feCEeWJoRIC9GAuIw@5","e452af33-9bb0-4aa2-80c0-480f21e1a915","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","183bef19-6058-4c31-ad07-4338d162e635","Yes","Yes",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","11742a95-8154-47f9-c340-85c14a6d73b9","Yes","Yes",1
"P3kcYs6CEeW6bA4RgCmm0Q@11","e79dfc4b-645b-44c4-e259-dd6de1221ff0","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@5","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","af9436c9-af12-45d7-b769-fb32eb03f178","<co-content><text>Bad</text></co-content>",1
"7T_9jdGpEeWHOA7t0uQ0Ww@5","01396a3c-f367-4296-81a3-30aac1fbfbfb","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@6","5a54b003-0907-4259-f9f9-2e1573a7612a","No","No",0
"B7quoNEDEeW86A4dl3pnEQ@6","d682cd56-300e-4641-d842-519d4bd48250","622d05a2-6e2e-4383-f7e9-d79457e4ceda","<co-content><text>All the risks had reasonable contingency plans</text></co-content>",2
"4qyWSs6NEeWzWQ7wuWBg7Q@4","aa0b75af-bcea-46f8-82d6-cace74c06316","5a97faa8-3bbf-4f1d-e39f-c73cab25926c","<co-content><text>The learner did not provide additional risks</text></co-content>",0
"9LQVjveCEeWJoRIC9GAuIw@2","5170a520-2a40-4f58-f6dc-6012f83360ef","b866b1fe-c557-4d2a-f9f3-3e86d944ccfc","<co-content><text>No ratings were provided</text></co-content>",0
"em6s9NEVEeWlfA7f_IUrbw@8","5a46ec77-fd00-4ecc-c241-d931b7df0233","Yes","Yes",1
"9LQVjveCEeWJoRIC9GAuIw@2","c5d2e20b-ef1a-43f0-c34a-dff68517d111","199476ea-87b8-4566-a432-82fe254bcc97","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
"P3kcYs6CEeW6bA4RgCmm0Q@7","145582d0-0803-4947-ba47-5e58afa111e3","Yes","Yes",1
"em6s9NEVEeWlfA7f_IUrbw@10","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","Yes","Yes",1
"wCZRVyhQEeaeOg6Hp9hnyw@3","1a94c437-1f44-4b95-cf6c-c0f505f859a2","5289fc21-64b7-4694-99eb-4beafe0d1a65","<co-content><text>No high risk-high priority user stories appear in Sprint 1</text></co-content>",0
"wRv7mChQEeaVWgodRB5guQ@2","365079e6-4b20-4cc9-e9e1-b36f4c418e4d","889cc114-7a43-432e-f1aa-f7abccf158e1","<co-content><text>Three of the suggested user stories were removed from Sprint 3</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@7","a28d01b1-da29-4973-c680-683e42768daa","No","No",0
"AI8CcM6REeWRcgrL75b_bQ@9","6f178c21-4486-4778-a98f-c6342191366b","No","No",0
"em6s9NEVEeWlfA7f_IUrbw@9","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","6f9d5e59-b6a0-4194-d0c0-1737084a338c","<co-content><text>Good</text></co-content>",2
"P3kcYs6CEeW6bA4RgCmm0Q@11","e19ec481-e159-4ae3-a1f1-e6e0601bed88","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@2","b90065ed-3ec0-4899-b895-2a94f0f5a187","Yes","Yes",1
"9voOH_eCEeWSPQpVZJn7FQ@5","a66764d6-9126-4a91-debc-7cfd1fc72f49","Yes","Yes",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","2aad8634-8970-4533-952a-5e43ec755975","<co-content><text>Excellent - The interpretation identified at least three things that can be interpreted from the burndown</text></co-content>",3
"9voOH_eCEeWSPQpVZJn7FQ@5","00c7154f-e334-4802-800e-908d76a8ae4a","No","No",0
"9rsJSfeCEeWJoRIC9GAuIw@8","d201f007-3c1a-4a49-cb67-205a2acc37e4","Yes","Yes",1
"9ffhC_eCEeWkJA7vZIsK9Q@2","6f178c21-4486-4778-a98f-c6342191366b","Ls5Q4CoBM-fCEbggHhpRqf","<co-content><text>No Effort</text></co-content>",0
"NYjqqtESEeWR0RIE1vRpDw@4","efa757b2-524d-4d98-c2ff-24dc3e485ad4","Yes","Yes",5
"8jzkN86PEeWyxApSRqwlWw@2","1a94c437-1f44-4b95-cf6c-c0f505f859a2","5289fc21-64b7-4694-99eb-4beafe0d1a65","<co-content><text>No high risk-high priority user stories appear in Sprint 1</text></co-content>",0
"9kBa5PeCEeWcIwpe-uKM9Q@5","40f90a7f-a9eb-4365-f59c-126de570b33d","49e90e66-962e-4adc-f89a-c531de125cbf","<co-content><text>All remaining high priority user stories appear in Sprint 2</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@2","1ad64563-dd56-4ce5-8a08-8d526e2c7992","No","No",0
"dn6ZfdEIEeWR0RIE1vRpDw@8","860961d0-dfba-4f98-9c29-20ca931553c9","No","No",0
"nqhqtdAbEeWJ8go9jrGl7Q@3","3002b144-a8b4-4692-f822-7b56b8897564","Yes","Yes",1
"vxRFFShQEeaGtw7VJ4hX6w@2","c5d2e20b-ef1a-43f0-c34a-dff68517d111","199476ea-87b8-4566-a432-82fe254bcc97","<co-content><text>None of the risks had reasonable contingency plans</text></co-content>",0
