discussion_question_id,ualberta_discussions_user_id,discussion_question_title,discussion_question_details,discussion_question_context_type,course_id,course_module_id,course_item_id,discussion_forum_id,country_cd,group_id,discussion_question_created_ts,discussion_question_updated_ts
"VF3fCzSYEeau8w65De0OFQ",f024191a140f1bd869d811ed43abe2a5f385738d,"Personal Retrospective: Specialization Experience","<co-content><text>First of all, I would like to thank everyone involved in creating the specialization - the lecturers, the actors in the capstone simulation, and the team doing all the other work: I am sure that there were so many others involved in making the courses happen. You have done a great job, and I really enjoyed my experience with the specialization. </text><text>I was acquainted with the Agile methodology before the course (although on a surface level), and have even used several instruments before in my digital agency, but I never had a chance to dive into it and learn how important it is to use all the tools in a coordinated and sustainable way. I learned a lot of new instruments during the courses, and managed to make my existing knowledge more systematic. </text><text>The favorite part of the experience was the capstone project, it is very nice to see how all the theory gets real and how important all parts of the projects are, especially those, which are usually ignored because the lack of time (unit/acceptance tests, documentation, retrospective meetings). I also liked the quizzes in the first five courses, they really helped to review the new knowledge and arrange the information in a way which makes it easier to remember certain things better. </text><text>I am grateful for the certain flexibility of the courses - I joined the specialization very late, and in order to make it to the Capstone sign up deadline, I had to go over most of the courses in a very short amount of time, and managed to do it with the help of the discussion forums (fellow students kindly doing peer reviews even after they completed the assignments). On the other hand, I managed to complete the Capstone few weeks earlier, I loved that everyone can more or less follow their own speed in the courses. </text><text>There are things which can be improved, of course: for instance, I personally would love to have more assignments, and more difficult ones, especially in the Capstone project. Instead, I could sometimes feel that the assignments became easier closer to the end of the course, some of them being very similar to the previous ones. I also believe, that it would be great not to have only peer reviews, but also at least one review on each assignment from an experienced professional. Especially the comments sections, which mostly consisted of just a few words, rather than a more profound feedback. I also liked the assignments which had certain templates or suggested the tools to use, it helped to save the time on creating the templates on your own, and gave more time to focus on the quality of content provided. The templates would also be a great asset for the course graduates in the future, I think this could be a good and highly valued improvement in future Capstone projects. </text><text>Overall the experience was great, I am sure that the knowledge and some skills gained during the 6 courses will be helpful in the future, and I will recommend the course to those who may potentially be interested. </text><text>Thanks again for the hard work on the specialization, it’s definitely appreciated!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-06-17 14:32:33.649,2016-06-17 14:32:33.649
"Y7Mx8htfEeaQWw7GElusZw",f024191a140f1bd869d811ed43abe2a5f385738d,"One more greeting from Ukraine )","<co-content><text>Hello, fellow classmates!</text><text>I am also from Ukraine, Kyiv. I have recently decided to challenge myself, and move from digital advertising sphere to IT. I am lucky enough to have a lot of marketing and management experience, but thorough introduction to Agile methodology was very fascinating for me. The past courses, especially the ones introducing the planning and tracking processes, were all very useful, and I am looking forward to applying them in Capstone project, and further on in real life ;)</text><text>Good luck with the studies!</text><text>Olia</text><text><a href=\"https://www.linkedin.com/in/dehtyarova\">https://www.linkedin.com/in/dehtyarova</a></text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-16 12:11:58.991,2016-06-09 08:29:39.353
"_xwdtwqbEeatoxIqWXQc8Q",6414708e7bb71b16ed94ba40ca28e2b4d3c28978,"Hi , someone to review my assignment # 5.8","<co-content><text>Please I have to grade my 5.8 assignment again, to  unlock 5.9. I have reviewed 20 assignment  5.8.</text><text/><text>Thanks,</text><text>Jose Montero</text><text><a href=\"https://www.coursera.org/learn/software-product-management-capstone/peer/PvXZU/5-8-assignment-week-5-release-plan-graded/review/J3sV5gouEeatoxIqWXQc8Q\">https://www.coursera.org/learn/software-product-management-capstone/peer/PvXZU/5-8-assignment-week-5-release-plan-graded/review/J3sV5gouEeatoxIqWXQc8Q</a></text></co-content>","module","99SZyjVxEeW6RApRXdjJPw","QqTdi","","","","",2016-04-25 04:12:59.762,2016-06-09 08:13:08.011
"L2I-vfF6EeW3AhKGdOu9ew",6414708e7bb71b16ed94ba40ca28e2b4d3c28978,"Hi from Venezuela","<co-content><text>I have been a mechanical engineer for 16 years. I have worked in the oil industry in my country, but I have always been an enthusiastic programmer. Now I'm starting a startup to provide software development services and develop some personal ideas.\\n</text><text>The learning from this course has impressed me as to the quality of the videos, the tasks evaluated and of the course teachers.</text><text>I would have liked to study at the University of Alberta in my  student days.</text><text>Thanks and I hope successfully completing this specialization and also for partners in this venture.</text><text>Best regards    Jose E. Montero </text><text> Perfil público<a href=\"https://ve.linkedin.com/in/jose-enrique-montero-4b4b37109\">https://ve.linkedin.com/in/jose-enrique-montero-4b4b37109</a> </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-24 04:37:58.794,2016-06-09 07:46:14.893
"qiaO1vFBEeWFuw7QEATDpw",c030d3875f48f0812af0c6d25b6fe93316a989a6,"Hi for Florida","<co-content><text>Hi, my name is Russ. I current function as a Product Manager for an insurance company that uses proprietary software. Most of my experience as a PM comes from the start up world where things were much less formal in process. I am using this course to strengthen my terminology and process used for product management. </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-23 21:53:23.449,2016-06-09 07:46:05.156
"dllEBCGEEeaxVRJ-Fv2Eqw",a1a42df5140be469c01b2611fe25634e3bb82826,"Hi from Germany","<co-content><text>Hi! My name is José Rueda. I have got a PhD in Economics and a MSc in Finance in the past. In the last years I have been working as an Operations Manager in Agricultural companies, and developing a project to implement a new centralized management system in big goat farms that is currently applying for a German patent. I would like to reorient my professional career to project management in IT and IS. That´s why I am enrolled in this course. I hope we can help each other in reaching success in this course. </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-24 07:52:28.634,2016-06-09 08:36:19.088
"lrq6TRmVEea2HQ7RJsoMiQ",d4f75bc71e9a580b69620a482cd34a76ccb9f674,"Hello from Silicon Valley","<co-content><text>I have been working for software development for many years, it is time to get out of comfortable zone and have a change accompanying with all of you towards product management.</text><text>Nice to meet you guys here! Hope to connect with you on Linkedin as well:</text><text><a href=\"http://linkedin.com/in/lifuzu\">http://linkedin.com/in/lifuzu</a></text><img assetId=\"ZADjHRmVEea3kgpbcREV_w\" alt=\"\"/><text>Best regards,</text><text>Fuzu Li</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-14 05:34:55.102,2016-06-09 08:27:35.886
"-YNtjTd1EeaxJQoGVWGSvQ",d4f75bc71e9a580b69620a482cd34a76ccb9f674,"It is a great journey to join this specialization with all of you!","<co-content><text>It is a <strong>great</strong> journey to join this specialization with all of you. I learned a lot from this 24 weeks study, as following: </text><text>1). different process to deal with <strong>software development;</strong> </text><text>2). why <strong>Agile/Lean</strong> methodologies more popular in recent years, especially in some small company; </text><text>3). how to elaborate user requirement to generate <strong>user story</strong>; </text><text>4). how to create <strong>product backlog</strong> from user story; </text><text>5). how to breakdown works into <strong>tasks for sprints;</strong> </text><text>6). how to <strong>plan release, iteration, and risks</strong>; </text><text>7). how to join <strong>daily scrum</strong> meeting (stand up meeting); </text><text>8). how to do <strong>retrospective</strong> for sprint and project; </text><text>My favorite part is the <strong>interactive video</strong>, which sort likes video game with different path setting. You can go different path with different answer, amazing design! </text><text> Overall, although I think I have to do some more exercises to enhance my Agile/Scrum and software product management experience, I know that we should do that with the goal: \"<strong>right product, done right, and managed right.</strong>\" </text><text>The thing I believe we should improve is the quiz and answer, we should put more effort to make them correct enough. </text><text>Last but not the least, <strong>really appreciate to Morgan</strong> for her always rapid reply!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","fASrHeVgEeWAzxJelNFrFw","","",2016-06-21 06:04:11.822,2016-06-21 06:05:06.93
"zhHoqjMnEealng5zBIyoKQ",d4f75bc71e9a580b69620a482cd34a76ccb9f674,"Seems the answer is wrong for Assignment 5.10","<co-content><text>Hi Everyone, include Professors,</text><text>I guess the answer for \"Based on the prediction line, what velocity should the team maintain to complete all the stories in the backlog over 5 sprints?\" in Assignment 5.10 is wrong.</text><text>Since we can't get an integer number for the velocity, do we round the number floor or ceiling it? For example, if the velocity is 4.3 story points per sprint, I believe we have to ceiling it to 5 story points / sprint, but not to floor it to 4 story points / sprint, if so, we could not complete the tasks.</text><text>How about your thoughts? Thanks.</text></co-content>","week","99SZyjVxEeW6RApRXdjJPw","","","","","",2016-06-15 18:34:33.54,2016-06-15 18:34:33.54
"Quo5wfBZEeWB0QpuSDkq-Q",491bf8551fc69404939fe122e55bb15ae5fc8d69,"PM in NYC","<co-content><text>Hello, my name is Justin and I am a Product Manager at a financial technology company here in NYC. I came from a finance background and did a crash course in programming and here I am. These courses have been very beneficial as my team just recently transitioned to Agile/Scrum.</text><text>My linkedin is https://www.linkedin.com/in/justinddubois</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 18:09:47.007,2016-06-09 07:45:02.975
"pqMxvxstEeauxQoPktIdZw",0bfa56d8cb27324ea9765c21bcb6e3e1eec3108c,"Hello from Seoul, South Korea","<co-content><text>Hi everyone, I am a project coordinator currently working in automotive industry, and have 3 years of programming experiences.</text><text>I decided to take this specialization to learn about my roles and responsibilities, and the glossary to effectively communicate with stakeholders.</text><text>I look forward to apply what I learnt in this capstone, and learn more from it.</text><text>Cheers</text><text>Byung Joo Kim </text><text><a href=\"http://www.linkedin.com/in/byungjookim\">http://www.linkedin.com/in/byungjookim</a></text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-16 06:15:56.457,2016-06-09 08:29:10.519
"OXqm-fPzEeWwfgrZnMB2OQ",c65b5246a761c6b963de12e38158124452c240dc,"Hi from a German Scrum Master","<co-content><text>I'm a former Java software developer now working as a Scrum Master. I took this course to get a better knowledge of the Product Owners perspective. I'm looking forward to work with you. </text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-27 08:09:27.161,2016-06-09 07:48:42.503
"rg1Bhxu6EeasSgqcZTBEmw",71da4849090a2fab8a258d5ae331288fbf212918,"Hi - I am Rita, from Seattle","<co-content><text>Well, actually I am originally from Brazil and work with localization project AND product management. I live in Seattle and am excited to finish this course on  a high note (hopefully!). I'll be tapping into personal experience ans well as course content to carry me through this capstone. Good luck t all!</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-05-16 23:05:27.935,2016-06-09 08:30:14.263
"w6SI4Ce2Eeabdwp3JVSF9w",71da4849090a2fab8a258d5ae331288fbf212918,"Help?","<co-content><text>Hi all - is it OK to ask for help here? I am not trying to cheat at all, I just feel like i must have missed some important part of the course back then cause I don't understand this assignment very well. It's too broad for me - what are we supposed to give feedback on? Number of story points, who is assigned to what, order of tasks? And how could I do any of those with nothing to compare with? I am a bit confused, I'd appreciate some guidance. Thanks!</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","8hQcr","","","",2016-06-01 05:07:40.125,2016-06-09 08:42:58.335
"YA7KcyezEeaaVA48G_0dEQ",71da4849090a2fab8a258d5ae331288fbf212918,"Cannot unlock new module","<co-content><text>I already reviewed all available submissions (6) and sill can't access module 3.9. Anyone with the same problem?</text></co-content>","item","99SZyjVxEeW6RApRXdjJPw","","Orpha","","","",2016-06-01 04:43:24.559,2016-06-09 08:42:58.153
"oEM7cO_DEeW3AhKGdOu9ew",ca6d74f7d2825fd9fd063517368a8209b0eb761a,"Hello from Miami!","<co-content><text>My name is Emmanuel Malave and I'm a junior Computer Science major at Florida International University. I'm originally from Puerto Rico but moved over to Miami for college. I hope to put the skills that I've learned to good use in this Capstone and to earn my certificate so I can grow professionally.</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 00:18:39.109,2016-06-09 07:44:16.309
"ZCksbQjIEeapsg5V67N9Xw",7215b52188a00620e3ffa54ab120c7ee191cea37,"Link for Release Planning Activity?","<co-content><text>I am sorry to be asking this, but I can not find the link for the activity.</text><text>Anyone reply with the link?</text></co-content>","module","99SZyjVxEeW6RApRXdjJPw","QqTdi","","","","",2016-04-22 20:25:44.828,2016-06-09 08:11:37.35
"2KGuMPAHEeWlJhJpbKSYeQ",84522f17edfaaea57af0553b512c89a898fb62df,"Hello from Poland :)","<co-content><text>I am very excited to do the Capstone Project! </text><text>Good luck everyone :)</text></co-content>","forum","99SZyjVxEeW6RApRXdjJPw","","","UwqGA--HEeWTdBIkpCpI1Q","","",2016-03-22 08:26:59.458,2016-06-09 07:44:36.621
