peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_type,peer_assignment_review_schema_part_order,peer_assignment_review_schema_part_prompt,peer_assignment_review_schema_part_maximum_score
"wOQjKihQEeaoPRIBqlhr5Q@1","99f5bc0a-31be-4272-d23f-d0dc3f618f7e","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9voOH_eCEeWSPQpVZJn7FQ@6","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","yesNo",9,"<co-content><text>Does the learner clearly demonstrate that additional story points were <strong>added</strong> at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"wPvw6ihQEeaGtw7VJ4hX6w@1","d9022338-227a-48e2-86a1-42517ccf64f0","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"wCZRVyhQEeaeOg6Hp9hnyw@1","5d48005e-49d4-4571-f3e2-aa78264afb99","yesNo",1,"<co-content><text>Do all the sprints have ~20 story points in each (Will accept 18-19 story points)</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to -8 story points at the beginning of sprint 6?).</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@4","e1f46608-d516-459a-d399-07d8ffbd6e04","yesNo",2,"<co-content><text>Did the learner use the prescribed format <strong>“As a ___, I want ___, so that ___”</strong> for their user stories?</text></co-content>",1
"wL5LqChQEeaoPRIBqlhr5Q@1","88a5c6ea-7ae7-4ef0-fc11-75d6e1c8429a","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","1916a944-deb0-4ba1-f393-d9f1a2d04db2","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"vufdjihQEeaLEw5C-qNm0w@4","8ae0dce8-688e-4646-9cb8-1713bd596bde","yesNo",5,"<co-content><text>Did the learner include a user story about being able to see the covers of books while browsing (or similar wording)?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@11","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"9ffhC_eCEeWkJA7vZIsK9Q@2","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",2
"4qyWSs6NEeWzWQ7wuWBg7Q@5","5170a520-2a40-4f58-f6dc-6012f83360ef","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"wXYC7ShQEeaGtw7VJ4hX6w@2","a28d01b1-da29-4973-c680-683e42768daa","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@5","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@7","5ec5af38-2d5e-457b-bd23-aaa492b08969","multiLineInput",3,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"8jzkN86PEeWyxApSRqwlWw@4","820fe52a-ece5-4051-fe12-353e3c5110a8","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"wFPJjyhQEeaVWgodRB5guQ@3","6f178c21-4486-4778-a98f-c6342191366b","options",0,"<co-content><text>Did the learner demonstrate that he/she put effort into the evaluation of the iteration plan?</text></co-content>",5
"9cdbFPeCEeWYNAoGmttnCw@1","5d48005e-49d4-4571-f3e2-aa78264afb99","yesNo",1,"<co-content><text>Do all the sprints have ~20 story points in each (Will accept 18-19 story points)</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@11","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@8","b557bab7-f065-4943-ef08-a9a5b3504dcd","yesNo",8,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"9tm1JveCEeWwOA4X7vTG_Q@2","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@5","1ad64563-dd56-4ce5-8a08-8d526e2c7992","yesNo",0,"<co-content><text>Did the learner get the correct answer as 18.4? (You may accept a rounded down answer of 18 as well)</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","c1b6a522-563b-45e0-87d8-4f21b096df7e","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"7T_9jdGpEeWHOA7t0uQ0Ww@2","01396a3c-f367-4296-81a3-30aac1fbfbfb","yesNo",0,"<co-content><text>Did the learner provide a reasonable reflection?</text></co-content>",1
"9cdbFPeCEeWYNAoGmttnCw@4","f924b41c-37e6-46de-8be6-a493f1411d22","multiLineInput",5,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"dGK4i9AXEeWJ8go9jrGl7Q@5","85d1392d-59b7-4a24-e12c-9ceda086b9db","yesNo",2,"<co-content><text>Does the prediction line point to a 6th day with no total effort remaining?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@7","1ad64563-dd56-4ce5-8a08-8d526e2c7992","yesNo",0,"<co-content><text>Did the learner get the correct answer as 18.4? (You may accept a rounded down answer of 18 as well)</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@4","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to -8 story points at the beginning of sprint 6?).</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@8","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","yesNo",9,"<co-content><text>Does the learner clearly demonstrate that additional story points were <strong>added</strong> at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"9kBa5PeCEeWcIwpe-uKM9Q@2","40f90a7f-a9eb-4365-f59c-126de570b33d","options",1,"<co-content><text>Are all remaining high-priority user stories scheduled in the second sprint? (The high priority user stories remaining were: Remotely Access Content, Browse All Material, and Select Material)</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@6","e1f46608-d516-459a-d399-07d8ffbd6e04","yesNo",2,"<co-content><text>Did the learner use the prescribed format <strong>“As a ___, I want ___, so that ___”</strong> for their user stories?</text></co-content>",1
"wPvw6ihQEeaGtw7VJ4hX6w@2","7c7daa59-56e5-4c20-969d-8995a0d2e786","yesNo",0,"<co-content><text>Did the learner include the risk of the database connection feature not working?</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@1","97813f86-15db-45db-a532-8ae903687a9f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"B7quoNEDEeW86A4dl3pnEQ@5","d682cd56-300e-4641-d842-519d4bd48250","options",2,"<co-content><text>Did the learner provide reasonable contingency plans for the risks in their Risk Plan?</text></co-content>",2
"dGK4i9AXEeWJ8go9jrGl7Q@6","e452af33-9bb0-4aa2-80c0-480f21e1a915","yesNo",1,"<co-content><text>Did the learner include a prediction line on their iteration burndown?</text></co-content>",1
"wGJvpShQEea5Nw6WU2nKtw@1","153c7945-2cf5-47e5-debc-41f541798c8b","yesNo",1,"<co-content><text>Does the wireframe align with what is represented in the requirements document (i.e. the wireframe does not contain any additional features that do not appear in the requirements document)</text></co-content>",3
"nqhqtdAbEeWJ8go9jrGl7Q@5","3002b144-a8b4-4692-f822-7b56b8897564","yesNo",3,"<co-content><text>Are all the priority 2 user stories scheduled before (or in the same sprint) as any priority 3 user stories?</text></co-content>",1
"vwXGHChQEeaeOg6Hp9hnyw@1","RrVY2AAVaxmq04DVNBEXD3","yesNo",0,"<co-content><text>Did the learner provide a URL to their peer's Google Doc?</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@2","5ec5af38-2d5e-457b-bd23-aaa492b08969","multiLineInput",3,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9JWR-PeCEeWcIwpe-uKM9Q@2","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"wL5LqChQEeaoPRIBqlhr5Q@2","b7112a15-a321-4cca-af85-9542b64995c7","yesNo",2,"<co-content><text>Is the Bookmarks user story prioritized above (or in the same sprint) as the Sorting material user story and the account features?</text><text>*Lisa said that she would prioritize Bookmarks over Sort Material and all user stories related to accounts.</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","1ad64563-dd56-4ce5-8a08-8d526e2c7992","yesNo",0,"<co-content><text>Did the learner get the correct answer as 18.4? (You may accept a rounded down answer of 18 as well)</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@5","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"25sis86eEeWljg6vNXStKQ@4","9990b547-ab7a-4618-8469-ccfeda4721a7","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their wireframe?</text></co-content>",5
"em6s9NEVEeWlfA7f_IUrbw@3","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","yesNo",9,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@9","3e231bf7-cd64-471e-a7f8-085e542ae274","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"em6s9NEVEeWlfA7f_IUrbw@4","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","yesNo",9,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@11","e1f46608-d516-459a-d399-07d8ffbd6e04","yesNo",2,"<co-content><text>Did the learner use the prescribed format <strong>“As a ___, I want ___, so that ___”</strong> for their user stories?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@6","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to -8 story points at the beginning of sprint 6?).</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@13","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@11","5a54b003-0907-4259-f9f9-2e1573a7612a","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"wOQjKihQEeaoPRIBqlhr5Q@1","41c3a084-cd57-4a2f-af00-a6a28b81c814","options",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"AI8CcM6REeWRcgrL75b_bQ@5","5ec5af38-2d5e-457b-bd23-aaa492b08969","multiLineInput",3,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"wJGWByhQEea9ZhJKQvAauw@1","85d1392d-59b7-4a24-e12c-9ceda086b9db","yesNo",2,"<co-content><text>Does the prediction line point to a 6th day with no total effort remaining?</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@2","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@9","a28d01b1-da29-4973-c680-683e42768daa","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@12","860961d0-dfba-4f98-9c29-20ca931553c9","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"wOQjKihQEeaoPRIBqlhr5Q@1","24bdcc9b-c032-4402-8f97-1c828263c0c7","yesNo",2,"<co-content><text><strong>Did the learner identify that the estimated hours exceeds the available hours of the developer?</strong></text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@6","5170a520-2a40-4f58-f6dc-6012f83360ef","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"P3kcYs6CEeW6bA4RgCmm0Q@4","96a3451f-045c-4179-899a-c8d30459027e","yesNo",7,"<co-content><text>Did the learner include a user story about having adjustable font sizes (or similar wording)?</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@1","8cfdbd6f-240f-418d-a396-2348fdb058a9","yesNo",4,"<co-content><text>Does the burndown show a slight burn across between sprints 2 and 3?</text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@1","351fc057-68fc-464f-a8c8-a974ff1977ac","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 36 story points for sprint 4?</text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"wVhBSyhQEeaVWgodRB5guQ@2","e07a33c3-7178-4f5f-dade-4bc9df641ac4","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9gWb5veCEeWoVw4RkdPOvQ@2","9990b547-ab7a-4618-8469-ccfeda4721a7","options",0,"<co-content><text>Did the learner demonstrate that they put effort into their wireframe?</text></co-content>",5
"dn6ZfdEIEeWR0RIE1vRpDw@5","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text>Does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text></co-content>",1
"nqhqtdAbEeWJ8go9jrGl7Q@5","40f90a7f-a9eb-4365-f59c-126de570b33d","options",1,"<co-content><text>Are all remaining high-priority user stories scheduled in the second sprint? (The high priority user stories remaining were: Remotely Access Content, Browse All Material, and Select Material)</text></co-content>",3
"wTlH0ChQEeaOBAr7VGzUHw@2","1916a944-deb0-4ba1-f393-d9f1a2d04db2","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
